date,logreturns
1/14/09,-0.017129106
1/13/09,0.033163512
1/12/09,-0.001264675
1/9/09,0.018052253
1/8/09,0.023842489
1/7/09,-0.011175812
1/6/09,0.028564389
1/5/09,-0.009436375
1/2/09,0.000934202
12/31/08,-0.042060859
12/30/08,-0.008545467
12/29/08,-0.023745162
12/26/08,0.010421575
12/24/08,-0.000962131
12/23/08,-0.000937702
12/22/08,0.005024585
12/19/08,0.023306157
12/18/08,-0.010322651
12/17/08,0.017420366
12/16/08,0.014279304
12/15/08,-0.050824013
12/12/08,0.020749995
12/11/08,-0.021943732
12/10/08,0.034895585
12/9/08,-0.008156672
12/8/08,0.010346717
12/5/08,-0.0392821
12/4/08,-0.043483225
12/3/08,0.033526102
12/2/08,-0.031532967
12/1/08,-0.034976282
11/28/08,0.083134135
11/26/08,0.006171095
11/25/08,-0.043257717
11/24/08,0.010239889
11/21/08,-0.061423557
11/20/08,-0.046245894
11/19/08,0.048114133
11/18/08,0.06077605
11/17/08,-0.003284644
11/14/08,0.023735991
11/13/08,0.050660269
11/12/08,-0.062813884
11/11/08,0.050375147
11/10/08,0.020520871
11/7/08,0.016348447
11/6/08,-0.02359285
11/5/08,0.045650051
11/4/08,0.058574526
11/3/08,-0.032179398
10/31/08,2.25E-05
10/30/08,-0.000629515
10/29/08,-0.024143264
10/28/08,-0.003500421
10/27/08,-0.103677588
10/24/08,0.02739574
10/23/08,0.030222294
10/22/08,-0.001671883
10/21/08,0.036774334
10/20/08,0.052610768
10/17/08,-0.030807697
10/16/08,0.000952494
10/15/08,-0.053774882
10/14/08,0.092337153
10/13/08,0.046498697
10/10/08,-0.118493306
10/9/08,0.004165199
10/8/08,0.042612877
10/7/08,-0.000473579
10/6/08,0.059333189
10/3/08,0.041336572
10/2/08,0.013687143
10/1/08,0.047597948
9/30/08,0.019522978
9/29/08,-0.063746592
9/26/08,0.111149296
9/25/08,0.009233335
9/24/08,-0.015659287
9/23/08,-0.007813366
9/22/08,0.010584408
9/19/08,0.04639941
9/18/08,-0.027679488
9/17/08,-0.039027497
9/16/08,0.054611621
9/15/08,-0.010858706
9/12/08,0.035521893
9/11/08,0.003682809
9/10/08,-0.020264268
9/9/08,-0.009550254
9/8/08,0.023763494
9/5/08,0.002990504
9/4/08,0.003697425
9/3/08,0.032326596
9/2/08,0.009258244
8/29/08,0.012034486
8/28/08,0.022484486
8/27/08,-0.007768515
8/26/08,-0.007383927
8/25/08,0.001800829
8/22/08,0.021852701
8/21/08,-0.012886394
8/20/08,0.003288168
8/19/08,-0.002271242
8/18/08,0.012506085
8/15/08,0.012780811
8/14/08,0.003477874
8/13/08,-0.011448005
8/12/08,-0.000489301
8/11/08,8.24E-05
8/8/08,-0.007757068
8/7/08,-0.024245077
8/6/08,0.008010002
8/5/08,-0.01351957
8/4/08,-0.035338135
8/1/08,0.011962471
7/31/08,0.012291658
7/30/08,0.001971934
7/29/08,-0.003920672
7/28/08,-0.023330938
7/25/08,0.023872635
7/24/08,-0.016143251
7/23/08,0.015606972
7/22/08,-0.013056539
7/21/08,-0.001021591
7/18/08,0.001905029
7/17/08,0.016449904
7/16/08,-0.005192934
7/15/08,-0.024997046
7/14/08,-0.000177957
7/11/08,0.007121294
7/10/08,0.015718934
7/9/08,-0.011145999
7/8/08,0.028236839
7/7/08,-0.023985726
7/3/08,-0.00580797
7/2/08,-0.000110117
7/1/08,0.025313541
6/30/08,-0.013849619
6/27/08,0.010089963
6/26/08,-0.000177844
6/25/08,0.041423089
6/24/08,-0.015697633
6/23/08,0.005014354
6/20/08,0.007850731
6/19/08,0.027769051
6/18/08,-0.016061192
6/17/08,0.011070675
6/16/08,0.006034009
6/13/08,-0.009491892
6/12/08,-0.02146463
6/11/08,3.64E-05
6/10/08,0.024744197
6/9/08,0.003628317
6/6/08,0.00538023
6/5/08,0.031998775
6/4/08,-0.016514299
6/3/08,-0.012274185
6/2/08,0.005020454
5/30/08,0.012739657
5/29/08,-0.006688757
5/28/08,-0.009430065
5/27/08,-0.002317603
5/23/08,-0.018450857
5/22/08,0.003037812
5/21/08,-0.004141046
5/20/08,0.022171639
5/19/08,0.007930801
5/16/08,0.007248288
5/15/08,3.45E-05
5/14/08,-0.016899405
5/13/08,0.001655866
5/12/08,-0.001796065
5/9/08,-0.018563648
5/8/08,0.003345941
5/7/08,-0.00788105
5/6/08,0.019883812
5/5/08,-0.007457622
5/2/08,0.003057341
5/1/08,-0.000721801
4/30/08,-0.032192491
4/29/08,0.008256999
4/28/08,-0.005361888
4/25/08,-0.002436334
4/24/08,0.003122433
4/23/08,-0.009354742
4/22/08,-0.013203969
4/21/08,0.016586366
4/18/08,-0.006734173
4/17/08,-0.031757526
4/16/08,0.003259425
4/15/08,-0.028648551
4/14/08,-0.002119555
4/11/08,0.004340263
4/10/08,0.029714456
4/9/08,-0.014557928
4/8/08,0.010865144
4/7/08,0.007925652
4/4/08,0.002704808
4/3/08,-0.005740316
4/2/08,-0.003450337
4/1/08,0.003606643
3/31/08,-0.040446376
3/28/08,-0.008091325
3/27/08,0.005821546
3/26/08,0.02191361
3/25/08,0.003987023
3/24/08,-0.005573066
3/20/08,-0.03500255
3/19/08,-0.02099524
3/18/08,0.026153177
3/17/08,-0.042845799
3/14/08,0.015666209
3/13/08,0.021113701
3/12/08,-0.008733179
3/11/08,0.003319787
3/10/08,-0.039794588
3/7/08,0.020393959
3/6/08,0.002923979
3/5/08,0.023699419
3/4/08,-0.005644418
3/3/08,-0.005999495
2/29/08,0.006899474
2/28/08,0.02779487
2/27/08,0.00304919
2/26/08,-0.004806135
2/25/08,-0.003271111
2/22/08,-0.006754922
2/21/08,-0.0040342
2/20/08,0.01190306
2/19/08,-0.012746987
2/15/08,0.008783789
2/14/08,0.004041519
2/13/08,0.019615152
2/12/08,-0.023566807
2/11/08,0.007023699
2/8/08,-0.010850077
2/7/08,-0.011590585
2/6/08,-0.007068785
2/5/08,0.018518415
2/4/08,0.030710657
2/1/08,0.014370224
1/31/08,-0.007493225
1/30/08,-0.018033711
1/29/08,-0.000464579
1/28/08,-0.001433811
1/25/08,-0.008853087
1/24/08,0.020879664
1/23/08,-0.020678473
1/22/08,0.003391782
1/18/08,0.026641134
1/17/08,-0.001079706
1/16/08,0.016256055
1/15/08,0.011576232
1/14/08,0.028654868
1/11/08,-0.018820015
1/10/08,0.021120934
1/9/08,-0.002275267
1/8/08,-0.02014303
1/7/08,0.024361495
1/4/08,0.003101284
1/3/08,0.043959181
1/2/08,-0.000999642
12/31/07,0.017036962
12/28/07,0.010553583
12/27/07,-0.000455717
12/26/07,0.014541751
12/24/07,-0.003901017
12/21/07,-0.007947424
12/20/07,-0.020132452
12/19/07,-0.018865723
12/18/07,-0.000743753
12/17/07,-0.004291057
12/14/07,0.025073939
12/13/07,0.010833385
12/12/07,0.003183957
12/11/07,-0.008429996
12/10/07,0.024255681
12/7/07,-0.002288459
12/6/07,-0.001103895
12/5/07,-0.013409365
12/4/07,-0.019359151
12/3/07,0.004066396
11/30/07,0.010417387
11/29/07,0.006355711
11/28/07,-0.003349369
11/27/07,-0.029853397
11/26/07,-0.022073318
11/23/07,0.019680795
11/21/07,-0.011161671
11/20/07,0.011674133
11/19/07,-0.004344527
11/16/07,0.013504687
11/15/07,-0.012075822
11/14/07,0.006902895
11/13/07,0.013659624
11/12/07,-0.041465933
11/9/07,0.02596462
11/8/07,0.034714605
11/7/07,0.029598076
11/6/07,0.024829427
11/5/07,-0.010618369
11/2/07,0.00606208
11/1/07,-0.007612944
10/31/07,0.01889575
10/30/07,-0.014109923
10/29/07,-0.001899784
10/26/07,-0.004015458
10/25/07,-0.015183563
10/24/07,0.012445823
10/23/07,0.007551637
10/22/07,-0.021882169
10/19/07,-0.012298075
10/18/07,0.026139589
10/17/07,-0.003838179
10/16/07,-0.012932369
10/15/07,0.003610162
10/12/07,0.008794336
10/11/07,-0.01716679
10/10/07,0.016702952
10/9/07,-0.002653979
10/8/07,-0.003668273
10/5/07,-0.006302001
10/4/07,-0.020732877
10/3/07,-0.001211813
10/2/07,0.006105876
10/1/07,0.000510293
9/28/07,-0.012290796
9/27/07,0.002521792
9/26/07,-0.003828172
9/25/07,-0.005545953
9/24/07,-0.009472553
9/21/07,-0.003784037
9/20/07,-0.008265421
9/19/07,0.004295571
9/18/07,-0.002938632
9/17/07,-0.026026429
9/14/07,0.008905905
9/13/07,-0.001095151
9/12/07,-0.004850057
9/11/07,1.01E-05
9/10/07,-0.014575436
9/7/07,-0.000944227
9/6/07,0.020379677
9/5/07,-0.002148734
9/4/07,0.01301673
8/31/07,-0.015853711
8/30/07,-0.012640333
8/29/07,-0.004542446
8/28/07,-0.028859658
8/27/07,0.025087558
8/24/07,0.007106943
8/23/07,-0.015154685
8/22/07,0.002528015
8/21/07,-0.013400205
8/20/07,-0.009432147
8/17/07,-0.002258167
8/16/07,-0.022861229
8/15/07,0.010148268
8/14/07,0.019330225
8/13/07,0.017253989
8/10/07,-0.004803678
8/9/07,0.006017781
8/8/07,0.025780587
8/7/07,-0.013016203
8/6/07,-0.003712967
8/3/07,-0.018492986
8/2/07,0.024731259
8/1/07,-0.011003056
7/31/07,-0.006716316
7/30/07,0.021439688
7/27/07,-0.009027775
7/26/07,0.015425931
7/25/07,0.012277091
7/24/07,-0.005279583
7/23/07,0.017727025
7/20/07,-0.00022101
7/19/07,0.008369109
7/18/07,-0.007338146
7/17/07,0.001862855
7/16/07,-0.006762029
7/13/07,0.002039319
7/12/07,-0.005491984
7/11/07,-0.018451952
7/10/07,-0.006162857
7/9/07,0.008740074
7/6/07,-0.000447516
7/5/07,-0.003652977
7/3/07,-0.008038034
7/2/07,-0.005654057
6/29/07,-0.010297862
6/28/07,-0.001257188
6/27/07,0.000719326
6/26/07,-0.012713293
6/25/07,0.002229469
6/22/07,0.004714677
6/21/07,0.010033061
6/20/07,-0.009939411
6/19/07,0.010160885
6/18/07,0.001348389
6/15/07,-0.001008547
6/14/07,-0.009242492
6/13/07,-0.005559608
6/12/07,-0.012196107
6/11/07,0.00595367
6/8/07,0.002258274
6/7/07,-0.012717841
6/6/07,0.017213924
6/5/07,0.009097588
6/4/07,0.000713901
6/1/07,-0.002832738
5/31/07,-3.63E-05
5/30/07,-0.005257053
5/29/07,-0.009581332
5/25/07,-0.005563429
5/24/07,-0.007784622
5/23/07,0.015776946
5/22/07,0.006302267
5/21/07,-0.002764129
5/18/07,-0.007473598
5/17/07,-0.006478745
5/16/07,0.003649127
5/15/07,-0.01051198
5/14/07,0.008665247
5/11/07,0.005656401
5/10/07,-0.012501521
5/9/07,0.016107837
5/8/07,-0.003058749
5/7/07,-0.002039102
5/4/07,-0.000137143
5/3/07,-3.17E-05
5/2/07,-0.003122551
5/1/07,-0.008662986
4/30/07,-0.003036477
4/27/07,0.012403021
4/26/07,-0.000788228
4/25/07,-0.004370316
4/24/07,-0.012010197
4/23/07,-0.004685845
4/20/07,-0.002321386
4/19/07,-0.007296762
4/18/07,-4.37E-05
4/17/07,0.001374308
4/16/07,-0.000517871
4/13/07,-0.009373331
4/12/07,-0.001851067
4/11/07,-0.008528175
4/10/07,0.010423273
4/9/07,-0.004821919
4/5/07,0.002623492
4/4/07,-0.006196972
4/3/07,-0.003018304
4/2/07,-0.012875426
3/30/07,-0.000547143
3/29/07,-0.000361166
3/28/07,-0.000666241
3/27/07,0.010891928
3/26/07,0.007247699
3/23/07,-0.004954152
3/22/07,0.003177706
3/21/07,0.003660468
3/20/07,-0.021883569
3/19/07,-0.005117045
3/16/07,-0.009141719
3/15/07,0.001514152
3/14/07,-0.000986233
3/13/07,-0.011928709
3/12/07,0.019512534
3/9/07,-0.006672099
3/8/07,0.000968157
3/7/07,-0.005932486
3/6/07,0.004023919
3/5/07,-0.017453945
3/2/07,0.007612781
3/1/07,0.015761302
2/28/07,0.004665594
2/27/07,-0.003218069
2/26/07,0.041605519
2/23/07,0.005002245
2/22/07,0.003564737
2/21/07,-0.003912667
2/20/07,-0.002951397
2/16/07,-0.00668639
2/15/07,0.001053527
2/14/07,-0.004633926
2/13/07,-0.017317316
2/12/07,-0.003031803
2/9/07,0.00398996
2/8/07,0.013909853
2/7/07,0.000226426
2/6/07,-0.009927912
2/5/07,0.001298611
2/2/07,0.001524967
2/1/07,-0.003721888
1/31/07,0.000463205
1/30/07,-0.008134407
1/29/07,-0.001508653
1/26/07,-0.001189386
1/25/07,0.002692413
1/24/07,0.01389819
1/23/07,-0.016348102
1/22/07,0.003164043
1/19/07,0.00995022
1/18/07,-0.001743495
1/17/07,0.018778028
1/16/07,0.008043377
1/12/07,0.001285511
1/11/07,-0.005408107
1/10/07,-0.010249308
1/9/07,-0.011362941
1/8/07,-0.004739359
1/5/07,-0.001030108
1/4/07,0.00425353
1/3/07,-0.018884208
12/29/06,-0.001404898
12/28/06,0.001160462
12/27/06,0.00253808
12/26/06,-0.00560713
12/22/06,-0.002821118
12/21/06,0.010054453
12/20/06,0.006568502
12/19/06,0.004041498
12/18/06,0.0032829
12/15/06,0.009762409
12/14/06,-0.002851631
12/13/06,-0.011135234
12/12/06,-0.00082459
12/11/06,0.005467721
12/8/06,-0.003091158
12/7/06,-0.004910678
12/6/06,0.012117836
12/5/06,0.003174271
12/4/06,-0.002729711
12/1/06,-0.013879749
11/30/06,0.009045674
11/29/06,0.00084821
11/28/06,-0.006957552
11/27/06,-0.002908164
11/24/06,0.022481243
11/22/06,0.002327188
11/21/06,-0.005996755
11/20/06,-0.002806775
11/17/06,-0.001742277
11/16/06,0.000721693
11/15/06,-0.004533087
11/14/06,-0.003680489
11/13/06,-0.010817971
11/10/06,-0.009599092
11/9/06,-0.006284303
11/8/06,0.005507351
11/7/06,-0.004708883
11/6/06,-0.005337123
11/3/06,-0.016460223
11/2/06,0.00362609
11/1/06,-0.001474624
10/31/06,0.014470384
10/30/06,-0.002739617
10/27/06,-0.005915133
10/26/06,0.015287673
10/25/06,-0.009974642
10/24/06,-0.007487014
10/23/06,0.00700623
10/20/06,-0.009518309
10/19/06,-0.001879419
10/18/06,-0.003298977
10/17/06,0.005195944
10/16/06,0.010473676
10/13/06,-0.000231561
10/12/06,-0.005032297
10/11/06,-0.015989454
10/10/06,0.001187743
10/9/06,-0.001306004
10/6/06,-0.003673033
10/5/06,0.002696849
10/4/06,-0.004919059
10/3/06,-0.024599079
10/2/06,-0.004570599
9/29/06,0.012972734
9/28/06,0.004499784
9/27/06,-0.003569215
9/26/06,0.002129798
9/25/06,-0.005336053
9/22/06,-0.017111462
9/21/06,0.007675247
9/20/06,0.006389837
9/19/06,-0.014866703
9/18/06,0.006823993
9/15/06,0.00016541
9/14/06,-0.003965117
9/13/06,-0.001224627
9/12/06,-0.005086839
9/11/06,-0.01998485
9/8/06,-0.005743267
9/7/06,-0.006287546
9/6/06,0.00469233
9/5/06,0.019831312
9/1/06,-0.008906597
8/31/06,-0.006146681
8/30/06,0.001404317
8/29/06,-0.005260501
8/28/06,-0.002137446
8/25/06,-0.008049941
8/24/06,-0.00161265
8/23/06,-0.003078313
8/22/06,0.008362713
8/21/06,-0.001478613
8/18/06,0.009778315
8/17/06,-0.001822194
8/16/06,-0.002245798
8/15/06,-0.022954859
8/14/06,-0.026481031
8/11/06,-0.005092142
8/10/06,0.006396224
8/9/06,-0.007136372
8/8/06,-0.000565573
8/7/06,0.006264015
8/4/06,0.006477739
8/3/06,0.004485086
8/2/06,-0.006721866
8/1/06,-0.01041069
7/31/06,0.016357729
7/28/06,0.00057621
7/27/06,-0.021259956
7/26/06,0.006303937
7/25/06,0.001101632
7/24/06,-0.004832
7/21/06,-0.020762652
7/20/06,0.010285245
7/19/06,0.01603421
7/18/06,-0.012325752
7/17/06,-0.0026115
7/14/06,-0.004319838
7/13/06,0.010876437
7/12/06,0.015639897
7/11/06,0.02082777
7/10/06,-0.007963473
7/7/06,0.008387372
7/6/06,0.011564794
7/5/06,0.001545645
7/3/06,0.020572664
6/30/06,-0.006971447
6/29/06,0.006536364
6/28/06,-0.030292251
6/27/06,-0.00734038
6/26/06,0.018922648
6/23/06,-0.003295553
6/22/06,0.002215397
6/21/06,0.012193051
6/20/06,-0.016170096
6/19/06,0.000400354
6/16/06,0.008933853
6/15/06,0.006530802
6/14/06,-0.027597825
6/13/06,-0.008801839
6/12/06,0.002278445
6/9/06,0.01996628
6/8/06,0.006798376
6/7/06,0.002347471
6/6/06,0.006476471
6/5/06,0.001338455
6/2/06,0.022192486
6/1/06,0.00227282
5/31/06,-0.023147632
5/30/06,-0.005262051
5/26/06,0.022080037
5/25/06,-0.004173366
5/24/06,-0.012264845
5/23/06,-0.007093917
5/22/06,0.00986823
5/19/06,0.010227908
5/18/06,-0.008626233
5/17/06,0.007407395
5/16/06,0.01537919
5/15/06,0.006806902
5/12/06,0.000629856
5/11/06,0.013160282
5/10/06,0.022278164
5/9/06,0.009600807
5/8/06,0.002369835
5/5/06,-0.000810715
5/4/06,-0.007502517
5/3/06,-0.00869717
5/2/06,0.002150328
5/1/06,-0.001966511
4/28/06,0.008325214
4/27/06,0.009614305
4/26/06,-0.008738584
4/25/06,-0.000428949
4/24/06,0.002916746
4/21/06,0.001510778
4/20/06,0.011565261
4/19/06,0.002968578
4/18/06,-0.004276623
4/17/06,-0.018895843
4/13/06,0.010421684
4/12/06,-0.004284692
4/11/06,-0.00020533
4/10/06,0.008448138
4/7/06,0.002423089
4/6/06,0.009340868
4/5/06,-0.003721267
4/4/06,-0.009387508
4/3/06,-0.005713767
3/31/06,-0.001823817
3/30/06,0.002942265
3/29/06,-0.002836615
3/28/06,-0.018248174
3/27/06,0.004532369
3/24/06,-0.000488031
3/23/06,-0.005420035
3/22/06,0.003340258
3/21/06,-0.002299339
3/20/06,0.009823221
3/17/06,-0.001967618
3/16/06,-0.003929021
3/15/06,0.009135949
3/14/06,-0.007886023
3/13/06,-0.016408459
3/10/06,-0.003367639
3/9/06,-0.001906891
3/8/06,0.00923333
3/7/06,0.000403448
3/6/06,0.005355826
3/3/06,0.008574224
3/2/06,0.005600796
3/1/06,0.000472205
2/28/06,-0.014270037
2/27/06,0.01490716
2/24/06,-0.011363759
2/23/06,-0.002514342
2/22/06,0.003122568
2/21/06,-0.013104712
2/17/06,0.01172673
2/16/06,0.007967175
2/15/06,-0.009197628
2/14/06,-0.006716466
2/13/06,-0.009746796
2/10/06,0.010829274
2/9/06,-0.005829128
2/8/06,0.009860061
2/7/06,-0.011215206
2/6/06,0.003444757
2/3/06,0.004208226
2/2/06,0.012679631
2/1/06,0.016035462
1/31/06,-0.001326024
1/30/06,0.001577011
1/27/06,-0.001366599
1/26/06,-0.012123855
1/25/06,-0.008011945
1/24/06,0.005482855
1/23/06,-0.005900354
1/20/06,4.77E-05
1/19/06,0.031438458
1/18/06,-0.007717923
1/17/06,0.011451004
1/13/06,0.005965848
1/12/06,0.000326261
1/11/06,0.006212954
1/10/06,-0.008120515
1/9/06,-0.001216322
1/6/06,-0.003974822
1/5/06,-0.017266465
1/4/06,-0.005562888
1/3/06,-0.009420171
12/30/05,-0.020890169
12/29/05,0.00615655
12/28/05,0.007067082
12/27/05,0.000761512
12/23/05,0.008683278
12/22/05,0.000255476
12/21/05,-0.007597026
12/20/05,-0.003321665
12/19/05,-0.000426499
12/16/05,0.014506494
12/15/05,0.007680593
12/14/05,-0.00159968
12/13/05,0.003988551
12/12/05,-0.00435943
12/9/05,-0.003379567
12/8/05,-0.004161973
12/7/05,0.006769906
12/6/05,0.002536497
12/5/05,-0.003875015
12/2/05,0.008419878
12/1/05,-0.002824182
11/30/05,-0.018787347
11/29/05,0.002555683
11/28/05,0.004492411
11/25/05,0.009842227
11/23/05,-0.002519264
11/22/05,-0.001551206
11/21/05,-0.00467997
11/18/05,-0.003790764
11/17/05,-0.002061832
11/16/05,-0.014988982
11/15/05,-0.004332847
11/14/05,0.004605297
11/11/05,0.00088344
11/10/05,-0.001470815
11/9/05,-0.012629925
11/8/05,-0.001110903
11/7/05,0.000534124
11/4/05,-0.000761367
11/3/05,-0.00514827
11/2/05,-0.013913982
11/1/05,-0.013088557
10/31/05,0.001685839
10/28/05,-0.014074186
10/27/05,-0.008856722
10/26/05,0.020369341
10/25/05,0.006757466
10/24/05,0.003041114
10/21/05,-0.016180239
10/20/05,-0.006107603
10/19/05,0.008972286
10/18/05,-0.020064765
10/17/05,0.007415093
10/14/05,-0.003613251
10/13/05,-0.006815941
10/12/05,-0.008255393
10/11/05,0.011841341
10/10/05,0.004976843
10/7/05,0.005755903
10/6/05,-0.001917102
10/5/05,0.011893395
10/4/05,0.015168933
10/3/05,0.006279053
9/30/05,-0.002450699
9/29/05,-0.007350601
9/28/05,-0.01337262
9/27/05,1.91E-05
9/26/05,0.002559125
9/23/05,-0.00070597
9/22/05,-0.002796973
9/21/05,-0.003528062
9/20/05,0.010420344
9/19/05,0.004961691
9/16/05,0.008406919
9/15/05,-0.006831918
9/14/05,0.000679634
9/13/05,0.01110424
9/12/05,0.002994182
9/9/05,-0.002714262
9/8/05,-0.006332867
9/7/05,0.001363548
9/6/05,-0.001620203
9/2/05,-0.015235013
9/1/05,0.002621916
8/31/05,0.002823716
8/30/05,-0.010154371
8/29/05,0.003691135
8/26/05,-0.008101349
8/25/05,0.004506011
8/24/05,-0.002666592
8/23/05,0.006121927
8/22/05,0.002726503
8/19/05,-0.001187562
8/18/05,0.001295452
8/17/05,0.004135469
8/16/05,-0.005246662
8/15/05,0.016820778
8/12/05,-0.005613241
8/11/05,0.005575757
8/10/05,-0.00937754
8/9/05,0.009683619
8/8/05,-0.007000727
8/5/05,0.007281738
8/4/05,0.004454378
8/3/05,0.011403337
8/2/05,-0.000110626
8/1/05,-0.010441475
7/29/05,-0.003091519
7/28/05,0.00837531
7/27/05,-0.004141664
7/26/05,-0.008109971
7/25/05,-0.003357873
7/22/05,0.004501734
7/21/05,0.000705666
7/20/05,0.000536722
7/19/05,-0.007678759
7/18/05,-0.012909202
7/15/05,0.004911205
7/14/05,-0.002779842
7/13/05,-0.01010529
7/12/05,-0.00130412
7/11/05,-0.005110782
7/8/05,-0.009341403
7/7/05,-0.019420771
7/6/05,-0.003817676
7/5/05,0.005525244
7/1/05,-0.010557745
6/30/05,0.002003989
6/29/05,0.007065611
6/28/05,0.002987336
6/27/05,-0.00989896
6/24/05,0.004295364
6/23/05,0.010457204
6/22/05,0.012071051
6/21/05,0.00138073
6/20/05,0.00054005
6/17/05,0.000533257
6/16/05,-0.000461706
6/15/05,-0.00517134
6/14/05,-0.003320337
6/13/05,0.003084936
6/10/05,-0.005317784
6/9/05,0.012050543
6/8/05,-0.007681461
6/7/05,0.002249249
6/6/05,0.009199159
6/3/05,-0.000511368
6/2/05,0.015725695
6/1/05,-0.006047722
5/31/05,-0.010876505
5/27/05,0.004637138
5/26/05,-0.000645453
5/25/05,-0.010443027
5/24/05,0.005050154
5/23/05,-0.003413871
5/20/05,-0.004674736
5/19/05,-0.004348275
5/18/05,-0.008031218
5/17/05,-0.012749389
5/16/05,-0.006368634
5/13/05,-0.006810561
5/12/05,-0.01082932
5/11/05,0.003266609
5/10/05,-0.006316368
5/9/05,0.008937027
5/6/05,-0.005055879
5/5/05,-0.004019055
5/4/05,0.001405753
5/3/05,-0.017077931
5/2/05,-0.002735577
4/29/05,-0.002053086
4/28/05,-0.008127023
4/27/05,0.010215228
4/26/05,-0.002341617
4/25/05,0.011813668
4/22/05,-0.01126469
4/21/05,0.018239495
4/20/05,-0.028394954
4/19/05,0.009866931
4/18/05,-0.007644573
4/15/05,-0.000986316
4/14/05,0.022838324
4/13/05,0.014158931
4/12/05,0.018625743
4/11/05,-0.007150325
4/8/05,0.004756853
4/7/05,0.009453025
4/6/05,-0.012777068
4/5/05,0.002077979
4/4/05,-0.004749255
4/1/05,-0.005003286
3/31/05,0.008929962
3/30/05,0.006193136
3/29/05,-0.018538595
3/28/05,0.005699612
3/24/05,-0.001882657
3/23/05,0.001244174
3/22/05,-0.004549084
3/21/05,0.013127659
3/18/05,-3.37E-05
3/17/05,0.002173599
3/16/05,-0.000941537
3/15/05,0.010594787
3/14/05,0.008637344
3/11/05,-0.006256786
3/10/05,0.012369713
3/9/05,-0.001575651
3/8/05,0.004372874
3/7/05,0.010768359
3/4/05,-0.016061511
3/3/05,-0.005731317
3/2/05,0.008817476
3/1/05,0.001290733
2/28/05,-0.010683813
2/25/05,0.010454617
2/24/05,-0.006036916
2/23/05,-0.013679396
2/22/05,-0.002019284
2/18/05,0.014175491
2/17/05,0.00256369
2/16/05,0.015103008
2/15/05,0.003165348
2/14/05,-0.005892074
2/11/05,-0.00501839
2/10/05,-0.015592907
2/9/05,-1.33E-05
2/8/05,0.017029528
2/7/05,-0.002377734
2/4/05,0.003551451
2/3/05,-0.01725467
2/2/05,0.011116574
2/1/05,-0.000944646
1/31/05,-0.002648451
1/28/05,-0.013361841
1/27/05,0.005380773
1/26/05,0.00096799
1/25/05,-0.01229521
1/24/05,-0.006670663
1/21/05,0.015400901
1/20/05,0.007236133
1/19/05,0.020319566
1/18/05,0.017851548
1/14/05,-0.007898976
1/13/05,-0.010256698
1/12/05,0.013243694
1/11/05,-0.007938025
1/10/05,0.007388627
1/7/05,-7.03E-05
1/6/05,-0.004669598
1/5/05,0.003998365
1/4/05,0.005147368
1/3/05,0.019954431
12/31/04,0.010922292
12/30/04,0.001627179
12/29/04,0.000732599
12/28/04,-0.000467816
12/27/04,-0.010273067
12/23/04,0.003836893
12/22/04,-0.000123941
12/21/04,-0.00267467
12/20/04,-0.010802203
12/17/04,0.002910388
12/16/04,0.006872193
12/15/04,0.009909559
12/14/04,0.002356134
12/13/04,-0.003878575
12/10/04,-0.009918502
12/9/04,0.002880296
12/8/04,-0.004907068
12/7/04,-0.007884124
12/6/04,0.018860487
12/3/04,-0.00320966
12/2/04,-0.000774581
12/1/04,-0.003726365
11/30/04,-0.022431847
11/29/04,0.005672712
11/26/04,-0.001380315
11/24/04,0.002714496
11/23/04,-0.01268637
11/22/04,0.003628377
11/19/04,-0.010364182
11/18/04,0.018322078
11/17/04,-0.006148633
11/16/04,-0.014482647
11/15/04,0.007994923
11/12/04,-0.001634946
11/11/04,-0.010780367
11/10/04,-0.016111452
11/9/04,0.006530775
11/8/04,8.51E-05
11/5/04,-0.001238382
11/4/04,-0.00594457
11/3/04,-0.00815212
11/2/04,-0.006042597
11/1/04,-0.004048778
10/29/04,-0.001391358
10/28/04,0.000269012
10/27/04,-0.004779006
10/26/04,-0.025934236
10/25/04,-0.006658087
10/22/04,0.003957063
10/21/04,0.02508851
10/20/04,-0.015394643
10/19/04,-0.005842437
10/18/04,0.009313744
10/15/04,-0.018232746
10/14/04,-0.004040353
10/13/04,0.0064693
10/12/04,0.000376377
10/11/04,0.001900632
10/8/04,-0.004719933
10/7/04,0.017189423
10/6/04,0.012689027
10/5/04,-0.008582808
10/4/04,-0.001883066
10/1/04,-0.004169034
9/30/04,-0.028058009
9/29/04,-0.001331634
9/28/04,-0.015111551
9/27/04,-0.002990724
9/24/04,0.009696262
9/23/04,0.004791761
9/22/04,-0.001103207
9/21/04,0.022316806
9/20/04,-0.007823491
9/17/04,0.001108375
9/16/04,-0.005857407
9/15/04,-0.001884749
9/14/04,0.013384206
9/13/04,-0.004913156
9/10/04,-0.010097469
9/9/04,-0.015311242
9/8/04,-0.010663685
9/7/04,0.003675768
9/3/04,-0.007277619
9/2/04,0.019147493
9/1/04,-0.014681674
8/31/04,-0.006757373
8/30/04,-0.000540813
8/27/04,0.01496128
8/26/04,-0.003303833
8/25/04,0.00374304
8/24/04,-0.014056303
8/23/04,0.000817315
8/20/04,-0.003046433
8/19/04,-0.009919308
8/18/04,0.007721876
8/17/04,-0.02075312
8/16/04,-0.006670297
8/13/04,-0.014438546
8/12/04,-0.002595465
